filepath,label,class_name,filename
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_33.png,0,class 1,BR_13_14_17_1_2022040106.npy_33.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_85.png,0,class 1,BR_13_14_04_1_2022011108.npy_85.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_95.png,0,class 1,BR_13_14_16_1_2022033108.npy_95.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_3.png,0,class 1,BR_13_14_11_1_2022032909.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_61.png,0,class 1,BR_13_14_07_1_2022011209.npy_61.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_103.png,1,class 2,BR_13_14_35_2_2021123007.npy_103.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_150.png,1,class 2,BR_13_14_35_2_2021123007.npy_150.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_89.png,1,class 2,BR_13_14_33_2_2021122908.npy_89.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_107.png,0,class 1,BR_13_14_19_1_2022040108.npy_107.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_62.png,1,class 2,BR_13_14_33_2_2021122908.npy_62.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_118.png,1,class 2,BR_13_14_36_2_2021123008.npy_118.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_56.png,1,class 2,BR_13_14_35_2_2021123007.npy_56.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_112.png,0,class 1,BR_13_14_03_1_2022011107.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_7.png,1,class 2,BR_13_14_35_2_2021123007.npy_7.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_73.png,2,class 3,BR_13_14_78_4_2021121708.npy_73.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_87_4_2022011808.npy_75.png,2,class 3,BR_13_14_87_4_2022011808.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_79.png,1,class 2,BR_13_14_35_2_2021123007.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_48.png,2,class 3,BR_13_14_77_4_2021121608.npy_48.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_16.png,1,class 2,BR_13_14_38_2_22041908_1.npy_16.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_79_4_2021121709.npy_85.png,2,class 3,BR_13_14_79_4_2021121709.npy_85.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_110.png,0,class 1,BR_13_14_21_1_2022040208.npy_110.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_96.png,1,class 2,BR_13_14_38_2_22041908_1.npy_96.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_19.png,0,class 1,BR_13_14_18_1_2022040107.npy_19.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_1.png,0,class 1,BR_13_14_06_1_2022011208.npy_1.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_88.png,1,class 2,BR_13_14_36_2_2021123008.npy_88.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_76.png,1,class 2,BR_13_14_33_2_2021122908.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_52.png,0,class 1,BR_13_14_19_1_2022040108.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_51.png,0,class 1,BR_13_14_09_1_2022032907.npy_51.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_27.png,0,class 1,BR_13_14_11_1_2022032909.npy_27.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_9.png,0,class 1,BR_13_14_08_1_2022032906.npy_9.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_122.png,0,class 1,BR_13_14_02_1_2022011008.npy_122.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_107.png,1,class 2,BR_13_14_33_2_2021122908.npy_107.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_98.png,0,class 1,BR_13_14_17_1_2022040106.npy_98.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_20.png,1,class 2,BR_13_14_38_2_22041908_1.npy_20.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_100.png,2,class 3,BR_13_14_77_4_2021121608.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_101.png,0,class 1,BR_13_14_22_1_2022040209.npy_101.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_18.png,2,class 3,BR_13_14_77_4_2021121608.npy_18.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_114.png,1,class 2,BR_13_14_32_2_2021122907.npy_114.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_29.png,1,class 2,BR_13_14_38_2_22041908_1.npy_29.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_139.png,2,class 3,BR_13_14_77_4_2021121608.npy_139.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_112.png,2,class 3,BR_13_14_77_4_2021121608.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_134.png,0,class 1,BR_13_14_11_1_2022032909.npy_134.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_77.png,0,class 1,BR_13_14_07_1_2022011209.npy_77.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_12.png,0,class 1,BR_13_14_22_1_2022040209.npy_12.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_60.png,2,class 3,BR_13_14_77_4_2021121608.npy_60.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_119.png,0,class 1,BR_13_14_12_1_2022033007.npy_119.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_109.png,1,class 2,BR_13_14_35_2_2021123007.npy_109.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_44.png,2,class 3,BR_13_14_77_4_2021121608.npy_44.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_59.png,1,class 2,BR_13_14_35_2_2021123007.npy_59.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_137.png,2,class 3,BR_13_14_78_4_2021121708.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_28.png,1,class 2,BR_13_14_32_2_2021122907.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_38.png,1,class 2,BR_13_14_33_2_2021122908.npy_38.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_76.png,1,class 2,BR_13_14_35_2_2021123007.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_114.png,1,class 2,BR_13_14_36_2_2021123008.npy_114.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_86.png,2,class 3,BR_13_14_77_4_2021121608.npy_86.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_78.png,0,class 1,BR_13_14_03_1_2022011107.npy_78.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_137.png,1,class 2,BR_13_14_35_2_2021123007.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_24.png,1,class 2,BR_13_14_35_2_2021123007.npy_24.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_30.png,1,class 2,BR_13_14_35_2_2021123007.npy_30.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_26.png,1,class 2,BR_13_14_32_2_2021122907.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_1.png,1,class 2,BR_13_14_36_2_2021123008.npy_1.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_40.png,1,class 2,BR_13_14_38_2_22041908_1.npy_40.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_111.png,1,class 2,BR_13_14_38_2_22041908_1.npy_111.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_137.png,0,class 1,BR_13_14_07_1_2022011209.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_145.png,2,class 3,BR_13_14_78_4_2021121708.npy_145.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_145.png,0,class 1,BR_13_14_02_1_2022011008.npy_145.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_27.png,0,class 1,BR_13_14_01_1_2022011007.npy_27.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_21.png,1,class 2,BR_13_14_32_2_2021122907.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_50.png,0,class 1,BR_13_14_09_1_2022032907.npy_50.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_3.png,1,class 2,BR_13_14_33_2_2021122908.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_57.png,0,class 1,BR_13_14_11_1_2022032909.npy_57.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_20_1_2022040109.npy_28.png,0,class 1,BR_13_14_20_1_2022040109.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_82.png,1,class 2,BR_13_14_38_2_22041908_1.npy_82.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_119.png,1,class 2,BR_13_14_35_2_2021123007.npy_119.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_126.png,1,class 2,BR_13_14_33_2_2021122908.npy_126.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_71.png,0,class 1,BR_13_14_17_1_2022040106.npy_71.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_69.png,1,class 2,BR_13_14_33_2_2021122908.npy_69.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_150.png,1,class 2,BR_13_14_32_2_2021122907.npy_150.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_124.png,1,class 2,BR_13_14_35_2_2021123007.npy_124.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_42.png,1,class 2,BR_13_14_38_2_22041908_1.npy_42.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_110.png,0,class 1,BR_13_14_13_1_2022033008.npy_110.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_83.png,0,class 1,BR_13_14_11_1_2022032909.npy_83.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_64.png,0,class 1,BR_13_14_19_1_2022040108.npy_64.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_49.png,1,class 2,BR_13_14_33_2_2021122908.npy_49.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_108.png,0,class 1,BR_13_14_14_1_2022033106.npy_108.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_65.png,2,class 3,BR_13_14_77_4_2021121608.npy_65.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_96.png,1,class 2,BR_13_14_36_2_2021123008.npy_96.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_81.png,1,class 2,BR_13_14_36_2_2021123008.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_120.png,2,class 3,BR_13_14_77_4_2021121608.npy_120.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_37.png,1,class 2,BR_13_14_35_2_2021123007.npy_37.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_95.png,0,class 1,BR_13_14_12_1_2022033007.npy_95.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_94.png,0,class 1,BR_13_14_06_1_2022011208.npy_94.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_78.png,1,class 2,BR_13_14_35_2_2021123007.npy_78.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_6.png,1,class 2,BR_13_14_38_2_22041908_1.npy_6.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_17.png,0,class 1,BR_13_14_06_1_2022011208.npy_17.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_87.png,2,class 3,BR_13_14_77_4_2021121608.npy_87.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_147.png,0,class 1,BR_13_14_03_1_2022011107.npy_147.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_94.png,0,class 1,BR_13_14_21_1_2022040208.npy_94.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_85.png,1,class 2,BR_13_14_38_2_22041908_1.npy_85.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_48.png,0,class 1,BR_13_14_10_1_2022032908.npy_48.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_87.png,1,class 2,BR_13_14_35_2_2021123007.npy_87.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_150.png,0,class 1,BR_13_14_10_1_2022032908.npy_150.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_8.png,1,class 2,BR_13_14_32_2_2021122907.npy_8.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_25.png,1,class 2,BR_13_14_35_2_2021123007.npy_25.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_31.png,1,class 2,BR_13_14_38_2_22041908_1.npy_31.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_52.png,0,class 1,BR_13_14_05_1_2022011207.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_118.png,0,class 1,BR_13_14_08_1_2022032906.npy_118.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_72_4_2021121407.npy_74.png,2,class 3,BR_13_14_72_4_2021121407.npy_74.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_30.png,2,class 3,BR_13_14_78_4_2021121708.npy_30.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_14.png,1,class 2,BR_13_14_35_2_2021123007.npy_14.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_103.png,0,class 1,BR_13_14_21_1_2022040208.npy_103.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_153.png,0,class 1,BR_13_14_21_1_2022040208.npy_153.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_16.png,1,class 2,BR_13_14_36_2_2021123008.npy_16.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_43.png,2,class 3,BR_13_14_78_4_2021121708.npy_43.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_89.png,1,class 2,BR_13_14_36_2_2021123008.npy_89.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_76_4_2021121607.npy_36.png,2,class 3,BR_13_14_76_4_2021121607.npy_36.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_109.png,0,class 1,BR_13_14_06_1_2022011208.npy_109.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_115.png,1,class 2,BR_13_14_35_2_2021123007.npy_115.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_81.png,0,class 1,BR_13_14_14_1_2022033106.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_125.png,2,class 3,BR_13_14_78_4_2021121708.npy_125.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_47.png,0,class 1,BR_13_14_02_1_2022011008.npy_47.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_72_4_2021121407.npy_94.png,2,class 3,BR_13_14_72_4_2021121407.npy_94.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_89.png,1,class 2,BR_13_14_32_2_2021122907.npy_89.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_33.png,1,class 2,BR_13_14_36_2_2021123008.npy_33.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_85.png,2,class 3,BR_13_14_78_4_2021121708.npy_85.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_140.png,0,class 1,BR_13_14_07_1_2022011209.npy_140.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_69.png,1,class 2,BR_13_14_32_2_2021122907.npy_69.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_112.png,1,class 2,BR_13_14_35_2_2021123007.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_39.png,1,class 2,BR_13_14_38_2_22041908_1.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_70.png,2,class 3,BR_13_14_77_4_2021121608.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_61.png,1,class 2,BR_13_14_33_2_2021122908.npy_61.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_15.png,1,class 2,BR_13_14_32_2_2021122907.npy_15.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_65.png,0,class 1,BR_13_14_18_1_2022040107.npy_65.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_38.png,1,class 2,BR_13_14_32_2_2021122907.npy_38.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_13.png,1,class 2,BR_13_14_32_2_2021122907.npy_13.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_77.png,2,class 3,BR_13_14_77_4_2021121608.npy_77.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_96.png,1,class 2,BR_13_14_35_2_2021123007.npy_96.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_135.png,1,class 2,BR_13_14_32_2_2021122907.npy_135.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_104.png,2,class 3,BR_13_14_77_4_2021121608.npy_104.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_97.png,1,class 2,BR_13_14_36_2_2021123008.npy_97.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_39.png,0,class 1,BR_13_14_14_1_2022033106.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_97.png,1,class 2,BR_13_14_38_2_22041908_1.npy_97.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_104.png,1,class 2,BR_13_14_36_2_2021123008.npy_104.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_3.png,1,class 2,BR_13_14_35_2_2021123007.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_112.png,1,class 2,BR_13_14_36_2_2021123008.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_15.png,2,class 3,BR_13_14_78_4_2021121708.npy_15.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_43.png,0,class 1,BR_13_14_01_1_2022011007.npy_43.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_98.png,1,class 2,BR_13_14_38_2_22041908_1.npy_98.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_28.png,2,class 3,BR_13_14_77_4_2021121608.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_33.png,0,class 1,BR_13_14_03_1_2022011107.npy_33.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_72.png,0,class 1,BR_13_14_19_1_2022040108.npy_72.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_146.png,0,class 1,BR_13_14_04_1_2022011108.npy_146.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_123.png,1,class 2,BR_13_14_32_2_2021122907.npy_123.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_113.png,1,class 2,BR_13_14_36_2_2021123008.npy_113.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_105.png,0,class 1,BR_13_14_15_1_2022033107.npy_105.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_137.png,1,class 2,BR_13_14_33_2_2021122908.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_21.png,2,class 3,BR_13_14_77_4_2021121608.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_106.png,1,class 2,BR_13_14_33_2_2021122908.npy_106.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_26.png,0,class 1,BR_13_14_10_1_2022032908.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_78.png,2,class 3,BR_13_14_77_4_2021121608.npy_78.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_38.png,1,class 2,BR_13_14_38_2_22041908_1.npy_38.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_115.png,1,class 2,BR_13_14_33_2_2021122908.npy_115.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_31.png,1,class 2,BR_13_14_35_2_2021123007.npy_31.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_82.png,1,class 2,BR_13_14_32_2_2021122907.npy_82.png
